"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","diffexpressed"
"ENSG00000235280",26.2019030829676,-1.47968384513756,0.34161092111991,-4.33148870149314,1.48104548774964e-05,4.34619065325632e-05,NA,"DOWN"
"ENSG00000172458",243.368573100629,-0.994300467738705,0.125595373817818,-7.91669659091893,2.4390396105364e-15,1.61251836663906e-14,"IL17D","DOWN"
"ENSG00000134864",15.8525746763506,1.35745997801264,0.391959030776614,3.46327006504484,0.000533652480853479,0.00126479136590619,"GGACT","UP"
"ENSG00000136114",16.5730332891884,1.80048343148298,0.404587967496666,4.45016554155883,8.58041243095045e-06,2.59227929612872e-05,"THSD1","UP"
"ENSG00000136108",256.872492509112,0.892265365217464,0.113097524466424,7.88934478828809,3.03777180221665e-15,1.9997977795995e-14,"CKAP2","UP"
"ENSG00000139517",65.4893609550748,0.936899041723073,0.19802850457777,4.73113223634495,2.23271013349686e-06,7.19711209983783e-06,"LNX2","UP"
"ENSG00000174405",362.772145458125,-0.597245610428409,0.104882730912946,-5.69441322922962,1.23796924571239e-08,5.10170639192316e-08,"LIG4","NO"
"ENSG00000172915",1751.29601445112,-0.73697741523398,0.0758858332985341,-9.71166004509324,2.68921085137335e-22,2.55264701540137e-21,"NBEA","DOWN"
"ENSG00000165480",12.0446419345941,6.98938434978056,1.0832707438635,6.4521121699021,1.10301885608175e-10,5.40097792037033e-10,"SKA3","UP"
"ENSG00000173141",312.887797695818,0.390107113546465,0.111958311878767,3.48439617389808,0.000493248790769678,0.00117592117356077,"MRPL57","NO"
"ENSG00000226525",45.853191320342,0.783302089336125,0.254487915395821,3.07795396931837,0.00208427107011864,0.00447879723692751,"RPS7P10","UP"
"ENSG00000102678",177.958588002322,-0.897761222084084,0.129852966869569,-6.91367508749987,4.72256154925888e-12,2.55952291175303e-11,"FGF9","DOWN"
"ENSG00000120697",155.135114906011,0.518585747598536,0.15390570632656,3.36950305467031,0.000753038565039951,0.00174650262880068,"ALG5","NO"
"ENSG00000120699",150.869310319628,-0.553107976446515,0.134406128404925,-4.11519908363231,3.86845377677586e-05,0.000107628783561812,"EXOSC8","NO"
"ENSG00000120658",224.556663273842,0.873867573029083,0.12198626781169,7.16365529256189,7.85537828427247e-13,4.48038712413808e-12,"ENOX1","UP"
"ENSG00000185896",1681.15876524238,1.07372362843623,0.0705287423795312,15.2239157003294,2.45393332959192e-52,5.85600859594049e-51,"LAMP1","UP"
"ENSG00000139835",22.342120629814,0.705122867743905,0.318266564882574,2.21551034744747,0.0267250549077515,0.0463177161388161,"GRTP1","UP"
"ENSG00000150401",215.747383419401,-0.433115740583055,0.15053675262143,-2.87714284412826,0.00401293894247071,0.00821789147541519,"DCUN1D2","NO"
"ENSG00000150403",596.918379470818,0.971306360899642,0.0918528776320029,10.5745882539582,3.90890682618443e-26,4.28215576297226e-25,"TMCO3","UP"
"ENSG00000198176",458.950678539029,0.272660387817169,0.0875249370826733,3.11523089196423,0.00183800975609795,0.00398794838026565,"TFDP1","NO"
"ENSG00000153531",87.1244587396581,-1.15159114727701,0.191382141529975,-6.0172340954636,1.77422416955431e-09,7.86892270031254e-09,"ADPRHL1","DOWN"
"ENSG00000123200",1181.57990898183,-0.290809409843994,0.0828816018088241,-3.50873298171504,0.000450246690993792,0.00108052846421971,"ZC3H13","NO"
"ENSG00000197168",30.1167327915471,1.23438879813728,0.29164120637373,4.23255963547018,2.31046621408615e-05,6.63351325507567e-05,"NEK5","UP"
"ENSG00000005810",1765.44966858496,-0.884415509226321,0.0731418847832931,-12.0917790380531,1.16731298719131e-33,1.67515329099388e-32,"MYCBP2","DOWN"
"ENSG00000226352",6.35279608466442,-1.488205987158,0.620132359470806,-2.39981991655454,0.0164031393607635,0.0298400150833761,NA,"DOWN"
"ENSG00000121390",540.081410987417,-0.296587881281118,0.104589864213169,-2.83572297863042,0.00457220857943584,0.00926492498189557,"PSPC1","NO"
"ENSG00000139668",269.700300910821,0.525903961953344,0.123685442671722,4.25194712161207,2.11919904610597e-05,6.11329558444592e-05,"WDFY2","NO"
"ENSG00000287996",10.8565711153536,-6.9344813391144,1.1111799158286,-6.24064675785956,4.35765327990148e-10,2.03241523136992e-09,"LOC124903236","DOWN"
"ENSG00000214269",6.69651576882719,1.33366931959166,0.589791341043197,2.26125618804902,0.0237433975372765,0.0416373276453572,NA,"UP"
"ENSG00000139508",46.924348445618,2.01366551363555,0.246931685845147,8.15474736157732,3.49910547738636e-16,2.42765623382081e-15,"SLC46A3","UP"
"ENSG00000253710",76.2232347352967,0.626854986718798,0.174921004480134,3.58364616406025,0.00033883101632798,0.000827999108072588,"ALG11","UP"
"ENSG00000173988",6.80429382703017,1.53517365226839,0.608100250334944,2.52454040501186,0.0115849686541035,0.021759858646692,"LRRC63","UP"
"ENSG00000150459",694.235652704251,0.459818559041329,0.0939537573211561,4.89409441571943,9.87594207119276e-07,3.31989121786003e-06,"SAP18","NO"
"ENSG00000102606",1547.8707402809,-0.604583552821707,0.0647005672343294,-9.34433156717244,9.24717075178049e-21,8.20891735859468e-20,"ARHGEF7","DOWN"
"ENSG00000132964",429.366394649999,-0.206017326575223,0.0939569181095535,-2.19267863101903,0.0283305414032698,0.0488298061455628,"CDK8","NO"
"ENSG00000130177",483.743906939819,0.328983697072479,0.0917662679848915,3.5850177227066,0.000337055315982393,0.000824216253638516,"CDC16","NO"
"ENSG00000169062",371.187472643026,-0.378186523736416,0.103569324901659,-3.65153025855397,0.000260682377581807,0.000647646480112953,"UPF3A","NO"
"ENSG00000198824",487.265498667717,-0.414994470836943,0.0889212214606136,-4.6669902192106,3.05643873480882e-06,9.69965456539721e-06,"CHAMP1","NO"
"ENSG00000102471",536.925227504071,0.896427647120677,0.0973949112876789,9.20405014254663,3.44706327153481e-20,2.98669311813605e-19,"NDFIP2","UP"
"ENSG00000187676",167.118553575969,0.858596854992563,0.142861401767025,6.00999881264462,1.85524685672336e-09,8.21968692114385e-09,"B3GLCT","UP"
"ENSG00000180776",320.417342309757,0.943022226295433,0.0997011247880706,9.45849134901904,3.12418045122409e-21,2.83411372379864e-20,"ZDHHC20","UP"
"ENSG00000139793",280.269595686686,3.72414964433313,0.179062070644142,20.7980932585902,4.50359543344371e-96,2.5337943711802e-94,"MBNL2","UP"
"ENSG00000126226",230.017654890219,0.297927874977532,0.125921266042214,2.3659853838958,0.0179821543164409,0.0324174837125356,"PCID2","NO"
"ENSG00000139842",428.503098802701,0.548630806090863,0.10397242244098,5.27669542760045,1.31534229386781e-07,4.87330591258349e-07,"CUL4A","NO"
"ENSG00000126217",2289.90110164292,-0.911604923139856,0.0616468375393216,-14.7875375206131,1.76286185278801e-49,4.00438312041725e-48,"MCF2L","DOWN"
"ENSG00000136160",14.1062232384106,3.17982687440929,0.547917473203185,5.80347776795597,6.49533686707681e-09,2.74806445987306e-08,"EDNRB","UP"
"ENSG00000139737",421.13196360378,-0.600504378640794,0.0919266345896672,-6.53243079463601,6.47107013083327e-11,3.23097127807782e-10,"SLAIN1","DOWN"
"ENSG00000133121",77.5244079430467,2.38057248414548,0.264230948926219,9.00943849999272,2.07114171584908e-19,1.72757824712772e-18,"STARD13","UP"
"ENSG00000123179",37.6285107519962,0.866135956271064,0.258756111506041,3.34730627705712,0.000816009993277763,0.00188150709672716,"EBPL","UP"
"ENSG00000136099",274.763940085487,-2.0063697115138,0.175183791601622,-11.4529414689025,2.27299219741536e-30,2.9257886686579e-29,"PCDH8","DOWN"
"ENSG00000276644",582.072897353979,-1.34960298088696,0.099305830253721,-13.5903700461373,4.56765188044413e-42,8.46335584521551e-41,"DACH1","DOWN"
"ENSG00000102466",530.497848922108,1.79142751717555,0.114958760125292,15.5832188449414,9.46653474957245e-55,2.38290210266645e-53,"FGF14","UP"
"ENSG00000134901",133.166160056776,0.875314975276463,0.153064348678411,5.71860778054533,1.07400383289895e-08,4.44865897727597e-08,"POGLUT2","UP"
"ENSG00000188342",211.673218054134,0.398841752829904,0.140364308717582,2.8414755608022,0.00449052936321994,0.00911898941203179,"GTF2F2","NO"
"ENSG00000180332",28.273917708745,-1.59002667825253,0.338120257213366,-4.70254781939658,2.56935018114386e-06,8.22453446266302e-06,"KCTD4","DOWN"
"ENSG00000133112",3120.69505913531,0.472278687175254,0.107245851707327,4.40370121227718,1.06419487611934e-05,3.17780933921683e-05,"TPT1","NO"
"ENSG00000174032",117.116903176873,0.371047947455843,0.159028229497523,2.33322064031167,0.0196365680822021,0.0351131265296459,"SLC25A30","NO"
"ENSG00000165566",694.660795231068,-0.793101382297344,0.0850021099982654,-9.33037288502048,1.05499088979665e-20,9.34098499663099e-20,"AMER2","DOWN"
"ENSG00000139505",557.60391531472,0.272338435970135,0.092174352883026,2.95460100832762,0.003130736499167,0.00653653770672726,"MTMR6","NO"
"ENSG00000125304",1275.21085844739,0.837451888741506,0.0753446144361726,11.114953537269,1.06105853287474e-28,1.29143592636638e-27,"TM9SF2","UP"
"ENSG00000242715",37.548675111345,-0.629883280662929,0.245652854817977,-2.56411952195572,0.0103437917969078,0.0196194872093391,"CCDC169","DOWN"
"ENSG00000133083",4291.87327444353,-0.952930527755937,0.0910685967224446,-10.4638762652755,1.26569379739747e-25,1.35680777991044e-24,"DCLK1","DOWN"
"ENSG00000180660",605.436016895187,-6.8056962718758,0.230613899154565,-29.5112146181371,2.06711103724592e-191,4.23160043781271e-189,"MAB21L1","DOWN"
"ENSG00000183098",335.086851839833,1.99204402789888,0.133926061557712,14.8742074897832,4.84690537884222e-50,1.10541972203904e-48,"GPC6","UP"
"ENSG00000088451",32.2942882705133,1.41507643864348,0.285857768506336,4.95028155448613,7.41061939670411e-07,2.53398740530086e-06,"TGDS","UP"
"ENSG00000134874",1148.45104540651,-0.266023988852204,0.0752183298441493,-3.53669098215022,0.000405173437466923,0.000979971797295443,"DZIP1","NO"
"ENSG00000102580",523.626552699055,2.11071866168515,0.110142642101337,19.163501269047,7.46767428807484e-82,3.31287869004385e-80,"DNAJC3","UP"
"ENSG00000102595",247.795378730975,1.08400785656597,0.125558547349215,8.63348517047611,5.95103744848328e-18,4.6065638855207e-17,"UGGT2","UP"
"ENSG00000185352",633.446424256918,0.551374188535632,0.150028764026527,3.67512318129971,0.000237734684562149,0.00059428424678468,"HS6ST3","NO"
"ENSG00000118922",921.218544108192,-0.770329909754724,0.0735642503781554,-10.4715253101182,1.16746479305064e-25,1.253088711227e-24,"KLF12","DOWN"
"ENSG00000133101",85.3718362129109,0.587229576346172,0.170839258472966,3.43732220331018,0.000587496283468391,0.00138237769732882,"CCNA1","NO"
"ENSG00000179399",33.9542530876883,-0.633283723571565,0.269827683981707,-2.34699314105405,0.0189256031715245,0.0339418327514643,"GPC5","DOWN"
"ENSG00000123191",209.433971462146,0.35674300744385,0.134779214525321,2.64686961339152,0.00812406701534901,0.0157288084158837,"ATP7B","NO"
"ENSG00000139618",12.4918931772065,2.59669271122295,0.533278643083407,4.86929815191721,1.11995317809614e-06,3.74662816480243e-06,"BRCA2","UP"
"ENSG00000139687",476.557677924453,0.887543355703709,0.105498310285118,8.41286797205613,4.00105239974435e-17,2.93912154449011e-16,"RB1","UP"
"ENSG00000134871",1422.74979030367,1.63051406044807,0.22271867894794,7.32095784758674,2.4620717554315e-13,1.45116910118725e-12,"COL4A2","UP"
"ENSG00000136104",132.203591564329,0.340153520947123,0.144324887924428,2.35685976160421,0.0184302055629456,0.0331583675052952,"RNASEH2B","NO"
"ENSG00000153487",188.467500967823,-0.498808249584643,0.12982083116735,-3.84228205211256,0.000121895641627306,0.000317609085552761,"ING1","NO"
"ENSG00000136153",62.5353344790254,0.987417688127491,0.206478775650415,4.7821752381914,1.73408404188673e-06,5.66611960686489e-06,"LMO7","UP"
"ENSG00000120693",314.074167481789,3.20283643019265,0.172492021754807,18.5680264954248,5.8306938715621e-77,2.36442290147283e-75,"SMAD9","UP"
"ENSG00000102699",194.456352557,3.44320503927995,0.176679448238427,19.4884298859332,1.3763979934624e-84,6.37231016537322e-83,"PARP4","UP"
"ENSG00000125266",689.270444444764,1.50110521638366,0.0898895365277999,16.6994432763531,1.32293383223664e-62,3.95738886329802e-61,"EFNB2","UP"
"ENSG00000134884",1652.69859195188,-0.239166474334779,0.0810274009766435,-2.95167401955444,0.00316056398364795,0.00659233275793793,"ARGLU1","NO"
"ENSG00000132952",359.889388477773,-0.358074770701824,0.0979873753693507,-3.65429494720221,0.000257889672639709,0.000641176972171686,"USPL1","NO"
"ENSG00000175664",8.81182023217007,5.05416129448687,1.07535043369543,4.70001325718378,2.6014460212101e-06,8.3178715367672e-06,"TEX26","UP"
"ENSG00000184497",15.7406319257905,1.00603993932649,0.410484108264159,2.45086208959658,0.0142514544162402,0.026227120905866,"TMEM255B","UP"
"ENSG00000187498",1098.51709831444,3.97876307239552,0.147493133381447,26.9759207169708,2.83306769769748e-160,4.01138777096483e-158,"COL4A1","UP"
"ENSG00000165300",672.599253316021,-0.521381006669889,0.0950230410055099,-5.48689034946436,4.09070875643059e-08,1.60002837201916e-07,"SLITRK5","NO"
"ENSG00000133103",241.235397553279,0.750276109251341,0.113342331181531,6.61955777184155,3.60275023780296e-11,1.82947786283652e-10,"COG6","UP"
"ENSG00000237637",8.82452523608074,-2.24310571778826,0.557916073231695,-4.02050743007852,5.80729175598699e-05,0.000158254521613432,NA,"DOWN"
"ENSG00000231607",22.4343069928425,0.917042951738355,0.328866963813033,2.78849216444772,0.00529540283938835,0.010623944933764,"DLEU2","UP"
"ENSG00000224243",85.5635216312488,-1.6732145928592,0.222031322716034,-7.53593939986185,4.84831715304892e-14,2.97715058718663e-13,"SOX1-OT","DOWN"
"ENSG00000288765",93.2614342884991,-0.764747208857884,0.168453736249349,-4.5398055625545,5.63061273066597e-06,1.73692340063082e-05,NA,"DOWN"
"ENSG00000224429",27.4172909201572,-0.788640287299075,0.33673062366648,-2.34205098043057,0.0191780950957232,0.0343547721424811,"LINC00539","DOWN"
"ENSG00000298702",8.5799181823145,-2.49103151229694,0.591497906501954,-4.21139531503771,2.53798162314652e-05,7.24388472348103e-05,NA,"DOWN"
"ENSG00000235875",8.4016779322096,-1.16712761091299,0.519683588023955,-2.24584273548232,0.0247140828997268,0.0431525005188837,"ARHGEF7-AS2","DOWN"
"ENSG00000299308",21.5247370969892,-1.42210912806412,0.358831513801532,-3.9631667603495,7.39620791932807e-05,0.000198874772523031,NA,"DOWN"
"ENSG00000291041",94.4047344050482,-1.15899967604813,0.168937004322772,-6.86054355405602,6.85990242932763e-12,3.65152262458351e-11,NA,"DOWN"
"ENSG00000236778",14.4960975371655,-0.948554360173091,0.40748137144448,-2.32784717694103,0.0199202199749714,0.0355828908320793,"INTS6-AS1","DOWN"
"ENSG00000302030",13.4211734620071,-1.08658367080987,0.431844990753828,-2.51614281530309,0.0118647094545477,0.0222239310265924,NA,"DOWN"
"ENSG00000289904",12.94437180811,-0.946611672173205,0.416336517000715,-2.27366957621827,0.0229858607228631,0.0404382646036619,NA,"DOWN"
"ENSG00000226903",7.87592573908308,-3.04720825426645,0.696607654691957,-4.37435367490175,1.21792784073058e-05,3.61274649822857e-05,"LINC00354","DOWN"
"ENSG00000170919",306.187294571135,-0.510619530357598,0.110445868296426,-4.62325606411227,3.77762920619789e-06,1.18620768513229e-05,NA,"NO"
"ENSG00000307651",10.2267861154823,1.49992899305749,0.492509268143576,3.04548379101819,0.00232306299798576,0.00495619831727474,NA,"UP"
"ENSG00000287887",14.6593546962204,-1.64016585614744,0.439493521933499,-3.73194546516119,0.000190006642135748,0.000481995051736115,NA,"DOWN"
"ENSG00000228824",74.9629400887457,0.709014043157424,0.186440666279761,3.80289374257826,0.000143015707551744,0.000369859952360985,"MIR4500HG","UP"
"ENSG00000176124",16.7059863035711,1.32289948944216,0.39503580243272,3.34880909855625,0.00081159695198507,0.00187285669036783,"DLEU1","UP"
"ENSG00000120690",117.714405983717,3.38203340818195,0.20829088115903,16.2370689939122,2.75790086800012e-59,7.5458121816731e-58,"ELF1","UP"
"ENSG00000120688",105.371389893602,0.44900573625517,0.157201376591341,2.85624557488704,0.00428683423838003,0.00873981288028739,"WBP4","NO"
"ENSG00000184226",1906.48324502796,-0.66187385522842,0.10666379701374,-6.20523433216202,5.46154608207213e-10,2.53613362887367e-09,"PCDH9","DOWN"
"ENSG00000290476",133.852955138959,-0.845573447589423,0.150632813588329,-5.61347443127717,1.98303915787337e-08,8.01851935540847e-08,NA,"DOWN"
"ENSG00000299646",12.0909047802657,-1.32459258620187,0.458660618203469,-2.88795796637212,0.00387751685283266,0.00795879304741238,NA,"DOWN"
"ENSG00000291046",60.9345809330433,-0.678784484873258,0.218070708083113,-3.11268070269463,0.00185396477602817,0.00401897365520473,"MIPEPP3","DOWN"
"ENSG00000102781",632.764468579784,0.223234622342395,0.0992451468890807,2.24932532561908,0.0244918056899146,0.0427907733138651,"KATNAL1","NO"
"ENSG00000136098",82.6093867617085,0.522840881666833,0.178254927732862,2.93310759100236,0.00335587575648589,0.00696806611003932,"NEK3","NO"
"ENSG00000151413",97.6339394463245,0.57322587880773,0.164524507953277,3.48413671579265,0.0004937272174038,0.00117689662610942,"NUBPL","NO"
"ENSG00000129515",488.288106114911,0.300042640589034,0.0959966274500861,3.12555397578985,0.00177470497958382,0.00386441270128268,"SNX6","NO"
"ENSG00000258943",15.1658027967383,5.26161067112872,0.895768111456859,5.87385351614196,4.25779636205808e-09,1.83149918956276e-08,NA,"UP"
"ENSG00000198252",229.132387634125,0.69231491733661,0.130582659131092,5.30173701426616,1.14706001442562e-07,4.27874790452376e-07,"STYX","UP"
"ENSG00000126790",116.618259137531,2.88912145303535,0.186741270982368,15.4712530220925,5.42408880241702e-54,1.33760076693567e-52,"L3HYPDH","UP"
"ENSG00000100625",34.4730406295369,2.314994678111,0.305705328057182,7.57263438234214,3.65730564895799e-14,2.26132752115885e-13,"SIX4","UP"
"ENSG00000100614",821.246835896083,-0.356867775674646,0.0740699732257201,-4.81798170207421,1.45017666085449e-06,4.79096862620624e-06,"PPM1A","NO"
"ENSG00000100612",369.097152566886,0.680025977642728,0.104569789296773,6.50308260364558,7.8690556430927e-11,3.90488097055456e-10,"DHRS7","UP"
"ENSG00000100731",813.194292633078,0.385037019908574,0.0898171434419148,4.28689897221658,1.81184643134134e-05,5.26240730169586e-05,"PCNX1","NO"
"ENSG00000179600",32.4112806731866,8.4223384750253,1.04438072648957,8.06443307636952,7.35764976145122e-16,5.01057423233739e-15,"GPHB5","UP"
"ENSG00000020426",60.0139951715344,0.564872547828359,0.22568983589055,2.50287101144554,0.0123190432253736,0.0230039414707466,"MNAT1","NO"
"ENSG00000267909",189.094735306681,-0.901110889855111,0.145500173908698,-6.19319458972304,5.89568680076567e-10,2.72507112164879e-09,"CCDC177","DOWN"
"ENSG00000050130",401.142979290886,0.711849988338979,0.105227228647129,6.76488393252388,1.33416111657441e-11,6.99004980934807e-11,"JKAMP","UP"
"ENSG00000126785",147.655347031732,6.07039985425939,0.372998822695727,16.274581808027,1.4953758324276e-59,4.12466408584048e-58,"RHOJ","UP"
"ENSG00000140015",62.7775866439357,0.991562249575849,0.196562413942538,5.0445160378714,4.54670697988323e-07,1.5948203611725e-06,"KCNH5","UP"
"ENSG00000100647",488.28131478768,1.77389618235657,0.0952140013357269,18.6306232011169,1.81399789239074e-77,7.4809801431095e-76,"SUSD6","UP"
"ENSG00000129521",260.885448009374,3.38811740202114,0.395702087802959,8.5622934688893,1.10644127625071e-17,8.38516669258509e-17,"EGLN3","UP"
"ENSG00000165389",298.899050346084,0.663714929061105,0.129267910160072,5.13441370127534,2.83024922030588e-07,1.01453089667125e-06,"SPTSSA","UP"
"ENSG00000119681",206.149071602111,3.27003139187589,0.181228835989722,18.0436594100364,8.84856565722274e-73,3.3043072325686e-71,"LTBP2","UP"
"ENSG00000053770",712.374496492751,0.323760506481665,0.0911843301406683,3.55061561544846,0.00038433128709074,0.00093208291449597,"AP5M1","NO"
"ENSG00000151812",126.378861458334,-5.77528591480084,0.375824041654136,-15.366994323678,2.72521833459217e-53,6.61488353186509e-52,"SLC35F4","DOWN"
"ENSG00000125378",27.9128634182271,1.97695234024037,0.38499585651723,5.1349964078169,2.82149413175524e-07,1.01160596734866e-06,"BMP4","UP"
"ENSG00000033170",349.731411873485,-0.529244578737336,0.0970346159780869,-5.45418326648352,4.91984419625311e-08,1.91026217409819e-07,"FUT8","NO"
"ENSG00000139977",437.911046062147,-0.588317429055345,0.099014860670082,-5.94170839683975,2.82066852078786e-09,1.23139719518773e-08,"NAA30","NO"
"ENSG00000182732",46.6258047438238,0.486923887920417,0.221926838541575,2.19407391697331,0.028230096045564,0.0486674908668115,"RGS6","NO"
"ENSG00000070778",172.219257520602,0.689368543136431,0.127450768239979,5.4089006496878,6.34127930899699e-08,2.42941773932735e-07,"PTPN21","UP"
"ENSG00000183379",14.0035540793583,-2.34755540481461,0.477892388037323,-4.91230968221924,9.00097372443039e-07,3.04652479186846e-06,"SYNDIG1L","DOWN"
"ENSG00000139921",209.908403202941,0.856498350496998,0.124611151213949,6.87336841167967,6.27033499537799e-12,3.35556730414071e-11,"TMX1","UP"
"ENSG00000087302",532.288281834434,0.490816260487683,0.0975335659732812,5.03228048303021,4.84679443068588e-07,1.69343788138564e-06,"RTRAF","NO"
"ENSG00000139874",53.5887471310979,0.950941613722401,0.206237194831859,4.61091227747587,4.00905699575789e-06,1.25562926110456e-05,"SSTR1","UP"
"ENSG00000139971",360.597046447182,0.278764969774182,0.110074104624951,2.53252089330185,0.0113245620645021,0.0213132071375671,"ARMH4","NO"
"ENSG00000205476",521.285805816339,-0.747516951913904,0.108296774322767,-6.90248584584809,5.11003152424603e-12,2.75896236506083e-11,"CCDC85C","DOWN"
"ENSG00000259039",8.59762210997882,-4.09236016989956,0.837571856694072,-4.88598099039797,1.02915128351398e-06,3.45306268921524e-06,NA,"DOWN"
"ENSG00000100784",95.5566892003037,0.657529364065363,0.170508921821342,3.85627541973621,0.000115127769442236,0.000301036615973073,"RPS6KA5","UP"
"ENSG00000140057",41.8073223922792,4.38832294988317,0.436662242434812,10.049696363519,9.21509142844702e-24,9.30877636508582e-23,"AK7","UP"
"ENSG00000066455",276.09742202708,0.876028677875045,0.112307674293855,7.80025660208138,6.17814197779481e-15,3.9974413688009e-14,"GOLGA5","UP"
"ENSG00000100600",429.577295615545,1.72196229342432,0.0993715737308088,17.3285199053907,2.86609982148099e-67,9.34176411162737e-66,"LGMN","UP"
"ENSG00000140104",212.974721616648,0.382345752631203,0.115846371134009,3.30045515356639,0.000965281395063789,0.00219824369166718,"CLBA1","NO"
"ENSG00000152315",18.7523871024553,6.17323435993213,1.03963876169328,5.93786475398209,2.88758089283689e-09,1.25996114407271e-08,"KCNK13","UP"
"ENSG00000126777",1284.07623936788,0.78835895770118,0.0849213197756511,9.28340444759809,1.64148032558553e-20,1.44210921468582e-19,"KTN1","UP"
"ENSG00000140025",24.5620506711753,1.310220696046,0.331652882454899,3.95057834669709,7.79625711292255e-05,0.000209168174018107,"EFCAB11","UP"
"ENSG00000129562",540.557724606616,1.22924649978666,0.149761378453097,8.20803409052249,2.24839383603215e-16,1.57926662538331e-15,"DAD1","UP"
"ENSG00000155463",733.939901096856,-0.350824767462901,0.0908849095021396,-3.86009921102075,0.000113340998373345,0.00029691287440048,"OXA1L","NO"
"ENSG00000197324",2496.22921282935,6.5702600332518,0.12984003675385,50.6027277680741,0,0,"LRP10","UP"
"ENSG00000139890",317.205259155344,-1.02564993591624,0.101331385521956,-10.1217399785184,4.42478530154017e-24,4.51269670218901e-23,"REM2","DOWN"
"ENSG00000100804",814.200831375078,0.372299267540277,0.104709065977292,3.55555905370233,0.000377176210975382,0.000916037878885465,"PSMB5","NO"
"ENSG00000179933",249.904412376667,0.731780074539191,0.131264582881434,5.5748478262425,2.47746332976486e-08,9.91860966918821e-08,"C14orf119","UP"
"ENSG00000235194",195.717150616316,-0.397613502400728,0.124004765659769,-3.20643727106148,0.00134389601840283,0.00298680670355559,"PPP1R3E","NO"
"ENSG00000100842",257.862856825945,5.91386864629084,0.277566965786544,21.3060968171507,9.96658598538626e-101,5.98382552924728e-99,"EFS","UP"
"ENSG00000259431",23.9591413852859,1.37477573983985,0.327448752202157,4.19844549901081,2.68753516002303e-05,7.64121651672547e-05,"THTPA","UP"
"ENSG00000157326",6.82490648115051,1.99095722350108,0.627122215110422,3.17475154846893,0.00149964844545047,0.0033018694747504,"DHRS4","UP"
"ENSG00000100604",1038.38999367781,-0.665305156915406,0.11550556924013,-5.75994007295243,8.41438046032187e-09,3.52747935853266e-08,"CHGA","DOWN"
"ENSG00000100605",1030.12863098872,-0.338973980198281,0.0917783656325968,-3.69339743480776,0.000221277781578163,0.000555926480377726,"ITPK1","NO"
"ENSG00000165943",1140.59496685875,-0.163385567458168,0.0710648379771515,-2.29910560706125,0.0214989431951624,0.0381183913001152,"MOAP1","NO"
"ENSG00000151748",70.9166330007231,1.11890156293547,0.187729969606946,5.96016483291475,2.51983629383057e-09,1.10403657732014e-08,"SAV1","UP"
"ENSG00000100504",200.24237021397,6.42524818448404,0.35648664232286,18.0238118954956,1.26704703201564e-72,4.69028237929797e-71,"PYGL","UP"
"ENSG00000198208",595.506538811221,-0.68030542475643,0.100517940436114,-6.76800003864794,1.30574721826205e-11,6.84751573626248e-11,"RPS6KL1","DOWN"
"ENSG00000119684",165.350566325162,-0.551428521390291,0.13565601416089,-4.06490287069979,4.80524691797631e-05,0.000132327310183688,"MLH3","NO"
"ENSG00000119640",107.988501128763,-0.777248528753124,0.155969003250236,-4.9833525415695,6.24919413376013e-07,2.15681611876332e-06,"ACYP1","DOWN"
"ENSG00000170348",1432.63541731498,0.603585652355635,0.0754860030492398,7.9959943297291,1.28532297685888e-15,8.62516694305261e-15,"TMED10","UP"
"ENSG00000100528",725.122137184126,0.572540395154455,0.0859347334129629,6.6625027205599,2.692033339747e-11,1.37813613966982e-10,"CNIH1","NO"
"ENSG00000020577",218.460205240335,1.50423620350282,0.354075143416657,4.2483530162204,2.15347865226444e-05,6.20480850951756e-05,"SAMD4A","UP"
"ENSG00000139926",87.6589373960872,2.15915273127205,0.201119671299223,10.7356615955268,6.92213540139337e-27,7.79416849602881e-26,"FRMD6","UP"
"ENSG00000119655",281.989596970577,2.37895192216562,0.157726240951321,15.0827909662783,2.10192545108356e-51,4.92604349508423e-50,"NPC2","UP"
"ENSG00000136319",272.845144156227,0.548481956962959,0.11207065563637,4.89407288507877,9.8770231924445e-07,3.31989121786003e-06,"TTC5","NO"
"ENSG00000129566",115.76991126225,1.74949841401513,0.16465632375191,10.625151674412,2.27641817219515e-26,2.50996892691549e-25,"TEP1","UP"
"ENSG00000092094",199.985960588722,-0.405112287827212,0.125602611436764,-3.22534924388233,0.00125819080799729,0.00281029578265833,"OSGEP","NO"
"ENSG00000165801",643.877428576498,0.89077520377705,0.105710210443339,8.42657677097811,3.55924328356345e-17,2.62364870416601e-16,"ARHGEF40","UP"
"ENSG00000258441",912.166325298561,-0.638689947518616,0.107819676469834,-5.92368636625715,3.14803590618695e-09,1.36833660992639e-08,"LINC00641","DOWN"
"ENSG00000214274",6.19398166667785,2.35073492540212,0.699321432143036,3.36145128313659,0.000775340326556719,0.00179406339214561,"ANG","UP"
"ENSG00000269958",25.8809637219262,2.71763275878826,0.379879298552667,7.15393749841697,8.432347147777e-13,4.80140785482168e-12,NA,"UP"
"ENSG00000126215",67.201620206101,0.56413937131212,0.217878795164083,2.58923485824893,0.00961894658798594,0.0183429317033074,"XRCC3","NO"
"ENSG00000119699",186.63378658236,2.497989116218,0.143536757726743,17.4031318233726,7.81129859138759e-68,2.57212741019897e-66,"TGFB3","UP"
